Feature1,Feature2,Feature3,Feature4,Feature5,Date,Bank_Name,Class,Age,Age_Group,Transaction_ID,Amount,Status
917.5632153,396.3642027,113.4536863,214.7915982,173.7996228,13-03-2022,Bank E,0,38,35-44,,,
356.0127271,876.4892839,437.9685061,567.2773714,179.1668748,10-03-2020,Bank D,0,30,25-34,,,
492.848281,873.6277214,773.4632635,81.1907158,862.0722688,28-09-2020,Bank C,0,75,65+,,,
273.8280974,665.7162493,146.3829051,674.6443701,35.70142886,30-08-2023,Bank E,0,73,65+,,,
600.6447011,645.9401708,244.4967141,936.9760897,45.9723872,14-01-2022,Bank A,0,35,35-44,,,
891.7093268,381.8974876,713.9147417,651.5484273,168.246216,10-08-2020,Bank B,0,19,18-24,,,
318.9992756,529.6734809,846.5102704,954.8600759,20.58663334,10-12-2019,Bank B,0,73,65+,,,
352.5582555,668.1439246,527.7294332,943.0221159,16.96943454,10-08-2022,Bank B,1,50,45-54,,,
437.7393986,668.8038478,217.5837139,725.8713861,81.22862822,24-07-2020,Bank C,0,58,55-64,,,
451.0385295,676.2349562,266.7571282,73.84641768,957.0216098,01-08-2023,Bank A,0,35,35-44,,,
913.8230288,926.3699116,978.5023833,184.6980544,157.7759978,02-09-2020,Bank E,0,45,45-54,,,
34.21458621,891.8227876,752.7628411,633.2624111,927.6761592,24-09-2023,Bank E,0,54,45-54,,,
575.0766145,129.7307527,176.8644749,132.1839303,307.6580127,31-08-2019,Bank B,0,52,45-54,,,
379.4968331,796.8390647,191.2539114,725.3651528,491.2285021,14-07-2020,Bank A,0,54,45-54,,,
999.6599211,776.582461,968.9529887,342.3515016,123.0501932,17-08-2021,Bank A,0,29,25-34,,,
505.8958051,124.2394739,492.4517049,269.9410262,491.0472124,01-02-2019,Bank A,0,57,55-64,,,
949.6362036,289.0340642,993.4340494,229.3294694,208.108379,26-01-2020,Bank D,0,25,25-34,,,
544.788523,842.0449383,749.5035192,723.5369353,282.6329412,04-10-2019,Bank D,0,71,65+,,,
22.51677607,161.7482901,349.4733011,971.6837506,919.777458,15-06-2020,Bank B,0,42,35-44,,,
200.6445873,725.622478,579.0168569,49.84265009,371.7056113,23-03-2022,Bank A,0,24,18-24,,,
486.0737404,667.5741234,294.905116,933.8186291,451.8790567,18-01-2020,Bank A,0,19,18-24,,,
248.5296241,316.4280872,751.8854286,640.2853676,742.1780214,27-12-2021,Bank E,0,50,45-54,,,
292.3418253,326.8486185,396.7191166,188.5929985,691.0445449,02-06-2021,Bank E,0,73,65+,,,
329.3495141,326.2362241,269.3649699,452.8278047,771.9760792,02-08-2019,Bank B,0,50,45-54,,,
835.6087055,804.5078777,621.1935776,280.4275351,734.8552058,06-08-2023,Bank A,0,57,55-64,,,
39.36194174,798.1524073,780.2275641,670.0011132,97.92544999,11-01-2020,Bank B,0,77,65+,,,
997.3413355,756.4091924,734.806831,64.00785253,398.7051266,13-01-2021,Bank E,0,74,65+,,,
86.17299965,361.0370068,570.4855544,878.8721884,282.937733,01-08-2019,Bank E,0,66,65+,,,
623.4146525,164.6519223,353.9638569,947.2374752,747.6409156,20-03-2019,Bank D,0,40,35-44,,,
545.8057642,251.6967992,379.7052226,156.6933339,353.4671931,16-10-2023,Bank B,0,22,18-24,,,
150.6328263,795.307033,80.75908994,189.4054798,691.1667298,19-09-2020,Bank B,0,78,65+,,,
902.5167124,964.5916098,836.0229167,211.4717764,285.7112858,26-08-2020,Bank A,0,31,25-34,,,
870.752353,889.3329647,640.6531658,313.6410992,224.056663,20-02-2021,Bank A,0,25,25-34,,,
852.2826993,205.2549984,661.8043507,967.9533427,705.2913925,05-11-2022,Bank D,0,37,35-44,,,
257.6703132,282.5059013,92.89477542,686.23749,518.4356815,27-09-2021,Bank C,0,35,35-44,,,
206.4716995,227.6683005,9.024554767,978.4193991,828.0181855,10-11-2020,Bank C,0,40,35-44,,,
394.1699505,946.0898508,677.1199392,751.4625356,679.9554999,27-02-2019,Bank C,0,46,45-54,,,
756.848832,170.9389281,562.3979975,849.3762754,19.54258397,25-12-2023,Bank B,0,24,18-24,,,
123.4429534,245.6398097,294.7266967,182.7038666,624.3303899,15-11-2021,Bank B,0,41,35-44,,,
294.0190712,158.0998437,905.8261822,695.0345315,246.0587466,30-05-2021,Bank E,0,63,55-64,,,
360.9536333,740.7855629,790.9100736,176.4361654,936.5760841,22-03-2020,Bank B,0,42,35-44,,,
785.271939,856.8144371,143.858807,143.3671522,305.3688442,07-03-2019,Bank B,0,31,25-34,,,
64.64641962,91.06732686,143.2071555,712.4297327,30.23029164,19-11-2023,Bank B,0,55,55-64,,,
83.24478137,944.1835362,83.65668167,537.4623703,642.5731923,01-07-2022,Bank D,0,20,18-24,,,
958.5935137,899.8027179,440.6827672,942.1640613,432.2658748,03-12-2021,Bank B,0,70,65+,,,
669.9187155,259.6080707,636.6445259,538.1889446,606.8310428,25-01-2022,Bank A,0,63,55-64,,,
682.6512013,173.4553001,301.262801,736.2413869,163.8239863,27-04-2023,Bank A,0,31,25-34,,,
344.2401387,666.4786911,937.6509852,75.3002068,516.5607991,08-10-2021,Bank E,0,20,18-24,,,
81.90533924,379.131951,175.3865041,649.4384226,757.832552,15-08-2019,Bank D,0,59,55-64,,,
247.3432066,712.8871491,446.8189379,283.5800304,523.4016687,12-02-2021,Bank A,0,26,25-34,,,
379.6501438,229.9962546,756.8447961,797.5241489,800.3122408,09-11-2020,Bank D,0,70,65+,,,
382.142796,169.5284514,840.4112815,329.2638765,748.0668023,30-12-2022,Bank D,0,24,18-24,,,
817.450561,768.1524976,389.8060307,938.0167266,660.1624168,20-12-2023,Bank E,0,43,35-44,,,
575.7462843,697.9091021,44.72712327,390.5149728,881.2171538,23-08-2020,Bank D,0,24,18-24,,,
161.0797015,414.4006477,405.2479912,356.0417107,562.3513289,14-01-2020,Bank B,0,24,18-24,,,
996.1980496,255.8488488,704.9571226,757.9949978,584.4984797,16-04-2022,Bank D,0,61,55-64,,,
97.4756879,572.3734973,953.4644757,342.0601444,639.6881264,21-12-2022,Bank E,0,75,65+,,,
959.3977324,797.9902812,688.3077297,971.1488788,170.5829553,09-12-2020,Bank E,0,53,45-54,,,
772.7487885,406.8357673,360.4316877,520.6725144,33.75105878,03-11-2019,Bank E,0,69,65+,,,
312.5296209,166.2154945,138.6908994,337.34051,802.264358,17-02-2021,Bank A,1,30,25-34,,,
201.1110679,531.4157844,748.656194,240.9715349,924.2032958,18-05-2020,Bank B,0,20,18-24,,,
866.4979033,251.1782117,989.6380674,669.1710941,286.1000374,25-09-2019,Bank A,0,37,35-44,,,
681.0374553,666.2482704,606.1936247,711.6961111,268.3156904,29-05-2023,Bank C,1,26,25-34,,,
978.9854856,857.8957573,745.7413526,26.3049936,590.3853733,08-01-2019,Bank B,0,70,65+,,,
706.4839881,854.0998271,946.1571218,915.8530999,406.0449325,22-05-2020,Bank D,0,79,65+,,,
896.501188,0.748809215,351.4752115,113.8810692,883.0677001,20-04-2020,Bank E,0,39,35-44,,,
927.9819054,256.0084182,367.3104481,983.8776194,566.0634637,13-08-2022,Bank C,0,69,65+,,,
497.0558434,500.435425,696.1881793,954.5430348,366.6224298,13-06-2019,Bank B,0,62,55-64,,,
172.6579461,185.0128922,20.35903808,555.4104961,929.1172189,29-04-2020,Bank A,0,50,45-54,,,
713.0768954,992.9645266,909.5274074,491.8576734,486.5493806,09-06-2023,Bank E,0,78,65+,,,
628.3572298,110.9355974,607.6842405,464.0740198,642.7404267,31-12-2021,Bank A,0,40,35-44,,,
565.2099683,310.3958603,607.761983,366.0143529,194.6211406,20-07-2020,Bank B,0,78,65+,,,
675.0708478,306.347093,889.0247799,199.3324597,600.1440384,23-06-2021,Bank B,0,40,35-44,,,
571.5487748,197.7418008,439.8868389,675.5387715,318.5272045,12-07-2020,Bank C,0,55,55-64,,,
113.8306574,615.240715,224.1219023,681.4749797,839.4670966,26-08-2019,Bank D,0,69,65+,,,
123.3553714,437.6091022,444.9222693,632.5359187,334.4079288,01-02-2022,Bank A,0,43,35-44,,,
418.5691556,11.99124403,122.4259112,569.8620996,215.8958003,18-05-2022,Bank C,1,49,45-54,,,
144.5768898,324.412768,163.5356949,59.62243648,283.8582491,07-07-2020,Bank E,0,78,65+,,,
164.3584414,799.3957423,62.65696693,747.4432368,382.7963475,07-04-2021,Bank D,0,73,65+,,,
675.3213093,52.68943633,920.7039948,767.3756973,140.1430719,12-04-2020,Bank C,0,45,45-54,,,
218.784371,643.9962326,921.5626043,445.832391,485.632795,17-01-2023,Bank A,0,47,45-54,,,
237.8002614,383.0108756,286.0177028,350.5711496,20.59762476,15-07-2022,Bank B,0,57,55-64,,,
41.06074467,680.6865339,681.7951889,330.2306003,885.4623968,21-01-2020,Bank E,0,34,25-34,,,
266.1121162,395.784782,731.3756243,743.5681178,861.1657627,13-02-2021,Bank A,0,74,65+,,,
29.05904191,183.7586811,640.5717707,338.1997692,43.56167093,27-04-2021,Bank D,0,73,65+,,,
586.4666739,393.0731985,364.0948585,264.3642847,5.997893117,22-01-2020,Bank D,0,35,35-44,,,
182.360017,474.2352978,275.7364531,874.3886793,142.9996622,26-05-2021,Bank B,0,42,35-44,,,
875.340287,404.8258085,275.8403131,304.2918585,330.0707928,16-09-2019,Bank B,0,21,18-24,,,
506.5639847,353.8823113,647.206347,425.1790071,671.6437097,10-10-2019,Bank E,0,43,35-44,,,
604.4264184,244.4539724,812.7732879,798.9814678,988.980467,08-07-2023,Bank E,0,48,45-54,,,
175.0501344,847.8382193,871.9809225,642.1641666,506.3847778,09-02-2019,Bank B,0,79,65+,,,
957.2595562,972.6919279,641.6974563,359.5598579,817.1651835,30-04-2020,Bank B,0,29,25-34,,,
89.25546721,290.595644,985.5542948,814.3333872,939.5824716,17-07-2021,Bank D,1,71,65+,,,
594.7945714,407.6724581,979.6901034,309.4255859,757.4142789,08-08-2019,Bank B,0,65,65+,,,
558.2069579,228.5071455,17.48328741,383.7640905,547.6853929,26-02-2022,Bank C,0,79,65+,,,
183.190401,414.5548859,615.1899307,714.9231264,52.74252991,11-10-2021,Bank A,1,35,35-44,,,
664.1808218,56.66730888,28.18549536,152.4120259,653.6440572,20-10-2021,Bank B,0,27,25-34,,,
52.82144288,20.89621221,117.9595113,949.7209907,907.2777499,24-03-2023,Bank E,0,53,45-54,,,
86.4659751,304.0131835,947.292439,97.68767346,94.59598198,04-09-2020,Bank C,0,19,18-24,,,
86.00389773,976.4762391,743.1085133,214.4843674,45.9472613,16-07-2021,Bank E,0,77,65+,,,
965.2415089,425.4890418,598.3753883,279.1962335,758.3603223,18-11-2020,Bank C,0,42,35-44,,,
196.8023459,786.9119334,230.6030433,97.91222568,478.8225545,01-07-2023,Bank B,0,64,55-64,,,
813.2168069,384.8646965,28.87365067,553.3097123,680.4713889,04-09-2020,Bank A,0,26,25-34,,,
740.6949453,401.9249543,97.01963149,584.3264345,329.5478852,17-09-2019,Bank E,0,64,55-64,,,
946.8874823,502.7121081,472.2660468,309.2095323,338.7865054,16-09-2021,Bank C,0,49,45-54,,,
512.7547841,306.6647953,892.3048844,439.0179324,292.022084,23-08-2021,Bank D,0,22,18-24,,,
155.3948335,672.3507263,25.78694329,449.9957872,550.1218204,01-01-2020,Bank B,0,68,65+,,,
339.7846109,749.8177473,675.6604968,971.3989876,508.7667993,17-11-2023,Bank A,0,20,18-24,,,
537.8123646,245.8393192,385.4838907,26.86059116,689.2747886,16-12-2023,Bank B,0,34,25-34,,,
311.6227997,540.3670097,254.9923964,621.0362003,447.582493,27-06-2020,Bank D,0,30,25-34,,,
481.8606524,942.6071398,706.1603231,261.8997356,503.9218177,10-10-2020,Bank A,0,73,65+,,,
466.6728191,795.0526069,833.3551141,283.4428227,821.1514539,28-03-2023,Bank D,0,20,18-24,,,
179.5014053,762.7705545,248.7845438,297.9311574,852.4678402,24-03-2021,Bank B,0,45,45-54,,,
420.0748651,990.5658249,151.9430299,463.349038,732.4503309,05-11-2021,Bank C,0,21,18-24,,,
5.367057979,151.8552782,20.35674941,992.8778654,760.6246624,26-02-2022,Bank B,0,35,35-44,,,
373.5590977,156.2849347,90.3832428,531.9072006,975.8913182,28-07-2020,Bank B,0,73,65+,,,
674.6109447,365.1383683,500.8509732,998.9033679,518.7662289,06-02-2022,Bank B,0,52,45-54,,,
964.2014858,16.36171882,720.9631282,627.1614492,685.3298585,09-10-2021,Bank E,0,31,25-34,,,
570.5670893,44.17677624,149.5639355,922.2512703,232.9250084,06-04-2023,Bank D,0,33,25-34,,,
992.9372693,679.5884844,444.3544901,920.0488564,794.9861896,31-10-2020,Bank D,0,29,25-34,,,
428.9650796,68.59297227,868.3045745,765.0399314,790.7348373,26-09-2019,Bank D,0,28,25-34,,,
744.8587327,275.7544894,858.8457197,2.232553144,237.2762784,31-03-2022,Bank E,0,19,18-24,,,
46.55959882,110.5964567,532.3791375,37.25618994,181.3810477,07-07-2022,Bank C,0,50,45-54,,,
232.7401474,655.3388051,468.8205244,458.4125231,768.4325543,12-07-2021,Bank B,0,30,25-34,,,
456.7214121,348.4887429,962.4510456,8.293309438,305.3930001,30-01-2022,Bank C,0,47,45-54,,,
609.3927164,782.8092361,816.4129548,46.07313186,709.1320556,10-03-2023,Bank E,0,43,35-44,,,
720.2536435,214.0794215,112.7750285,749.6861577,249.5000062,25-10-2023,Bank D,0,67,65+,,,
1.673804084,223.5726036,31.06800882,249.1866867,335.0195823,14-05-2023,Bank B,0,35,35-44,,,
271.4001595,919.9370672,232.5329474,467.5348228,957.4275938,04-09-2019,Bank A,0,30,25-34,,,
879.1994914,309.2584745,326.490295,593.3294025,917.8628508,22-07-2023,Bank A,0,21,18-24,,,
9.999795456,393.1197922,849.7754864,410.4699784,720.0548752,24-12-2023,Bank C,0,76,65+,,,
691.9249024,205.4587096,449.5945044,566.1867128,715.4629352,10-04-2023,Bank D,0,50,45-54,,,
822.3896316,759.9332112,28.31146739,670.6378416,497.3154639,11-05-2019,Bank A,0,32,25-34,,,
573.8617359,372.9662127,714.0262146,673.8885121,579.4864815,19-12-2019,Bank C,0,34,25-34,,,
861.6055326,101.9000249,301.0232759,495.1304152,958.6048113,15-07-2019,Bank E,0,23,18-24,,,
71.96338628,337.07749,925.8905537,897.9475674,865.2455707,22-12-2023,Bank C,0,22,18-24,,,
308.390456,846.8357798,505.3394119,619.778844,238.8249055,18-07-2021,Bank C,0,50,45-54,,,
706.6738889,327.6971043,343.8804261,636.8171761,239.8319222,17-08-2023,Bank C,0,71,65+,,,
224.4387232,369.1629426,778.0636251,224.6820491,787.3183906,06-11-2022,Bank B,0,33,25-34,,,
695.6052772,679.0798805,474.7556737,745.8878334,13.5195201,18-10-2021,Bank C,0,63,55-64,,,
305.6072582,679.1374638,987.2954243,2.514341084,509.972265,06-10-2020,Bank C,0,41,35-44,,,
923.836429,863.5393848,23.13619475,529.5581274,4.287101417,15-08-2019,Bank B,0,78,65+,,,
789.5749482,308.8748421,765.5906619,944.7933417,976.0850542,01-12-2020,Bank B,0,22,18-24,,,
894.1111809,204.1434532,194.6001699,625.7804329,544.0536822,08-02-2023,Bank E,0,20,18-24,,,
9.534607801,391.7273512,906.6910055,898.3590189,203.9068841,09-02-2023,Bank D,0,52,45-54,,,
381.9630692,560.366011,852.7842651,531.9944392,968.1998125,22-09-2019,Bank A,0,78,65+,,,
799.052138,953.091873,731.4922184,877.6241394,831.0037924,27-10-2022,Bank A,0,44,35-44,,,
253.8384817,229.5364235,864.3834255,84.67773752,408.5636047,18-02-2023,Bank C,1,29,25-34,,,
820.6577703,813.2393318,138.7828107,487.7098009,479.8324027,28-12-2022,Bank E,0,67,65+,,,
323.7214524,917.1811451,653.117612,980.1874898,66.76621083,07-10-2020,Bank C,0,58,55-64,,,
394.3501729,835.1375621,422.6856692,261.878027,997.8075443,30-07-2019,Bank A,0,42,35-44,,,
873.1248897,546.4736613,561.7092362,6.862960588,980.9945809,15-05-2023,Bank B,0,72,65+,,,
806.2951619,36.72935954,176.3301922,821.0312303,86.86554827,01-11-2022,Bank D,0,34,25-34,,,
941.7857275,999.8910622,886.4328096,738.9039894,487.2823512,19-11-2022,Bank E,0,66,65+,,,
82.42957635,730.4462318,396.865154,570.2286311,293.3904761,13-01-2023,Bank B,1,37,35-44,,,
242.1560095,324.2969586,813.8280234,426.4915402,311.707912,31-07-2021,Bank D,0,45,45-54,,,
432.9703973,32.28736595,890.6042828,551.7615592,104.8262271,19-10-2022,Bank E,0,67,65+,,,
288.4069319,983.5527489,593.0574264,291.4048869,426.3456614,01-04-2020,Bank E,0,78,65+,,,
258.4747794,31.80425712,842.0300322,292.4786417,838.4107389,25-12-2020,Bank A,0,52,45-54,,,
478.5570667,182.8946369,801.8686932,377.1114811,707.7291878,18-10-2023,Bank B,0,67,65+,,,
837.229669,962.9856563,85.81453259,8.38648184,548.4249815,03-06-2022,Bank E,0,32,25-34,,,
264.2409619,469.1017897,72.65868716,501.5890467,124.8556532,08-09-2021,Bank E,0,50,45-54,,,
838.5877582,759.4868026,74.07357822,836.3503547,324.9584924,28-02-2022,Bank D,0,20,18-24,,,
352.8597429,179.8035742,835.3041215,404.7057638,48.83587068,10-08-2020,Bank A,0,24,18-24,,,
966.2496278,255.887214,936.1772779,301.2383626,831.4265947,20-04-2020,Bank C,0,27,25-34,,,
664.2194925,861.283432,976.1179867,871.4836835,403.6651615,27-12-2023,Bank A,0,58,55-64,,,
814.5034815,711.6508103,61.60367083,929.7600977,465.9610916,12-09-2021,Bank C,0,43,35-44,,,
134.4505657,425.3780972,603.1412451,572.9461251,574.7936468,24-07-2022,Bank B,0,58,55-64,,,
255.8392832,632.7024494,907.4148338,388.6669466,630.5802826,05-06-2019,Bank B,0,57,55-64,,,
243.987007,48.28102019,585.7313639,47.54980219,723.5845949,19-11-2023,Bank E,0,23,18-24,,,
670.3526978,369.3250189,411.2901096,917.7609365,13.13362552,26-05-2022,Bank B,0,50,45-54,,,
563.3033808,923.3611257,913.9872478,584.6557638,381.2299989,09-07-2019,Bank E,0,33,25-34,,,
98.90352633,173.7842038,679.6733552,16.63408381,883.4855764,11-12-2022,Bank A,0,41,35-44,,,
587.9344701,45.14666226,239.7674202,594.2009106,35.60126546,07-09-2021,Bank B,0,73,65+,,,
779.987402,919.9220668,961.2203933,733.6592469,856.8254708,26-08-2023,Bank A,0,47,45-54,,,
610.7074623,458.5436645,713.1347534,224.1806643,109.7843262,12-09-2023,Bank A,0,77,65+,,,
761.8509761,958.186793,577.4793323,482.542371,534.4042313,29-06-2020,Bank B,0,74,65+,,,
478.4641844,442.2002812,947.0356941,479.7631911,81.10244101,10-02-2019,Bank A,0,27,25-34,,,
765.5166791,391.5616034,710.6935457,579.5693596,713.1800652,03-11-2019,Bank B,0,28,25-34,,,
61.99395704,33.87332267,378.5416249,693.1661378,223.6825269,31-07-2021,Bank B,0,61,55-64,,,
433.400718,980.810264,214.8745545,847.9434618,825.4608848,04-12-2019,Bank B,0,39,35-44,,,
891.3521853,915.1417436,507.3201924,681.9337832,618.890912,30-08-2022,Bank C,0,20,18-24,,,
308.9485404,279.7875862,341.5699695,218.457732,757.3835505,03-01-2022,Bank A,0,55,55-64,,,
964.5728684,867.7717418,217.9404041,51.91547071,757.0939071,10-08-2021,Bank D,0,57,55-64,,,
390.2138059,824.6126162,779.2357966,625.410252,255.3393344,06-10-2019,Bank B,0,40,35-44,,,
104.0357678,252.6483261,509.7596953,979.4629756,63.6872402,14-04-2022,Bank A,0,62,55-64,,,
200.0720008,627.2794577,304.3643947,858.5042994,139.4169871,14-06-2021,Bank E,0,73,65+,,,
963.1575236,912.3748915,887.529056,173.0690418,329.4961243,13-08-2023,Bank B,0,36,35-44,,,
804.0968422,807.8080656,705.1754152,448.0508815,311.5892707,30-09-2019,Bank B,1,57,55-64,,,
962.9579362,139.2622699,43.75406096,9.13051999,775.0269096,16-04-2021,Bank D,0,70,65+,,,
56.70514597,538.6436045,367.2924411,146.9078901,740.5954869,11-09-2020,Bank C,0,72,65+,,,
55.00683104,318.3938386,562.1912254,402.4157234,259.1481987,02-08-2023,Bank C,0,30,25-34,,,
926.0010047,930.9703885,416.0945396,393.7444168,307.3850475,11-05-2021,Bank B,0,53,45-54,,,
855.7561929,567.915286,89.5222129,853.3207031,534.88627,12-12-2023,Bank A,0,20,18-24,,,
415.5918041,337.8649436,99.42659031,956.7021564,741.2435175,19-07-2021,Bank E,0,39,35-44,,,
131.7775631,511.2688191,555.5751978,167.888757,427.2215289,16-10-2019,Bank E,0,42,35-44,,,
645.7461155,284.0105718,331.6089549,122.0284771,413.2406443,24-12-2020,Bank A,0,37,35-44,,,
583.8572847,116.5255407,614.7843588,397.7932148,678.1822544,11-06-2021,Bank B,0,45,45-54,,,
314.8369755,568.4992383,612.8028483,690.5073991,756.9389835,29-09-2019,Bank E,0,74,65+,,,
136.3517099,965.2427422,843.6454157,562.3187826,890.3588708,25-12-2021,Bank C,0,20,18-24,,,
382.432968,34.28655161,727.0313809,943.3441494,161.8546636,27-04-2020,Bank A,0,39,35-44,,,
643.873947,813.4255607,905.0670516,276.5277591,128.7338094,24-07-2021,Bank D,0,61,55-64,,,
247.8501139,577.721641,918.7282565,582.5358112,919.6213008,05-09-2019,Bank B,0,54,45-54,,,
770.0370237,598.3894642,21.79850926,333.0757679,57.45955722,05-06-2019,Bank A,0,74,65+,,,
322.2423503,62.33349816,167.8158615,410.6859162,514.8847454,06-12-2021,Bank E,0,55,55-64,,,
217.1416883,732.5773793,590.3646219,691.7605308,732.7656811,29-03-2020,Bank B,0,35,35-44,,,
726.9203386,936.2339012,237.2203339,270.1556392,94.201068,20-07-2019,Bank C,0,37,35-44,,,
592.5863574,395.1855076,496.1988807,169.8214577,649.0602506,11-08-2023,Bank B,0,63,55-64,,,
619.0193606,264.7844269,465.4166904,894.3009381,773.4990343,04-05-2019,Bank B,0,22,18-24,,,
226.9438768,878.8548525,67.31297342,413.9285661,80.11822754,01-01-2019,Bank C,0,60,55-64,,,
924.2141942,40.70244182,151.2402961,915.0399438,582.1576449,25-08-2021,Bank C,0,76,65+,,,
795.1879751,16.40676026,419.0950706,984.4656303,579.819066,18-11-2023,Bank B,0,26,25-34,,,
849.6827886,963.5594769,685.040509,327.6304617,308.6069343,04-05-2021,Bank C,0,46,45-54,,,
71.27740788,427.772102,915.3894156,478.0624266,910.9949101,01-10-2020,Bank A,0,34,25-34,,,
817.1419332,984.1871133,947.6952819,706.4832691,871.2172869,10-07-2019,Bank C,0,29,25-34,,,
748.0777016,703.3945146,715.5595779,721.0436754,379.4190119,22-05-2023,Bank C,0,74,65+,,,
423.5624161,294.0711592,148.2605757,458.4434003,899.9492893,30-05-2020,Bank B,0,43,35-44,,,
651.2647066,56.18035972,811.1999446,935.4015272,829.42244,17-03-2020,Bank A,0,50,45-54,,,
727.5414142,150.1203958,348.9998923,565.2868883,76.86077938,23-05-2019,Bank D,0,50,45-54,,,
106.2702141,934.253922,702.6911933,275.0870461,327.3603098,29-04-2022,Bank D,0,53,45-54,,,
384.4293043,75.07129258,739.1769987,176.8340121,805.1200248,16-06-2020,Bank E,0,46,45-54,,,
845.8724298,638.4341774,769.8549434,171.8351667,575.9389827,15-08-2019,Bank C,0,39,35-44,,,
676.7993144,661.5605809,117.2898776,344.3824625,325.0375215,29-08-2022,Bank C,0,79,65+,,,
572.5268726,765.2371289,570.5903662,754.8274387,98.9675967,11-07-2023,Bank A,0,35,35-44,,,
878.1386909,536.6170694,37.49866047,643.213003,517.3471874,06-08-2021,Bank D,0,34,25-34,,,
220.3695688,764.4254586,933.5682512,322.6834538,493.9156828,18-08-2022,Bank E,1,61,55-64,,,
128.1749987,929.7997237,318.7960596,194.7846837,478.4286768,05-08-2023,Bank A,0,69,65+,,,
43.2824895,252.8368312,67.65773649,127.3711545,112.1575509,04-04-2020,Bank C,0,41,35-44,,,
872.419955,930.434848,474.5221658,630.4170879,695.9018973,25-11-2022,Bank D,0,39,35-44,,,
391.3133249,370.210467,675.5690192,376.7145152,581.0095196,04-07-2020,Bank E,0,61,55-64,,,
515.1928108,524.4606009,829.3588629,704.0571089,960.682654,28-01-2020,Bank B,0,22,18-24,,,
790.9766273,145.7925146,738.483303,665.647554,646.0439795,23-11-2023,Bank D,0,18,18-24,,,
480.7446262,62.46391982,951.4847675,851.9246947,486.8080374,24-04-2021,Bank E,0,36,35-44,,,
158.5809676,824.4726579,430.6716054,390.1139235,665.3822319,15-05-2022,Bank A,0,47,45-54,,,
758.6753985,62.84073662,767.5564165,733.9405014,589.2096105,29-07-2019,Bank B,0,56,55-64,,,
338.4189144,164.8021473,102.6529692,1.183693719,206.4601757,12-02-2022,Bank E,0,32,25-34,,,
411.33697,243.6443314,308.9790536,390.4524154,308.2623085,27-10-2023,Bank E,0,63,55-64,,,
724.6210387,491.7267892,19.32714775,226.6682314,709.6582446,07-10-2020,Bank C,1,75,65+,,,
300.9305233,920.1417717,712.6640474,289.9269759,516.4098462,28-06-2022,Bank D,0,52,45-54,,,
667.2390302,193.3658653,246.1874679,507.1237459,924.8947225,07-08-2019,Bank C,0,22,18-24,,,
344.0103669,402.1303281,190.6202107,593.2086953,740.1507473,11-02-2020,Bank B,1,23,18-24,,,
440.6422663,750.2493797,302.6047234,706.984418,258.3445332,06-01-2023,Bank E,0,42,35-44,,,
780.6495418,830.6415783,797.7236684,215.4726059,694.2494379,15-06-2023,Bank C,0,28,25-34,,,
538.5403874,986.03699,361.576821,771.2513528,370.0781171,09-10-2022,Bank D,0,68,65+,,,
396.8574742,110.9921844,239.6611858,164.4842866,159.200561,06-06-2021,Bank B,0,39,35-44,,,
9.016527652,793.7807695,467.9312179,804.167568,612.5504092,11-07-2020,Bank A,0,76,65+,,,
831.3376625,503.7650032,94.04102114,616.7636432,677.7648623,03-07-2020,Bank C,0,51,45-54,,,
626.5041683,801.3363152,731.499244,432.6324492,819.1036555,22-05-2019,Bank B,0,74,65+,,,
691.7865421,120.3667385,539.8729154,728.5558062,553.2882017,03-09-2020,Bank A,0,61,55-64,,,
949.028651,101.4912682,722.3216929,824.4508114,702.6531949,15-05-2020,Bank C,0,74,65+,,,
385.5850051,385.4803132,586.5675051,397.0980364,883.1829974,19-04-2021,Bank B,0,72,65+,,,
109.9306183,639.157348,134.1149608,540.1598025,715.5812024,02-12-2020,Bank B,0,31,25-34,,,
165.5109166,704.0332215,139.9800312,620.5537456,505.5530293,20-04-2023,Bank C,0,76,65+,,,
298.0749538,111.5487309,735.8541396,381.8051334,86.53077727,10-08-2023,Bank B,0,26,25-34,,,
772.7893383,232.8946835,736.4520537,564.8986859,194.5290116,15-04-2023,Bank E,0,37,35-44,,,
76.40572717,593.2490154,25.21183224,65.46448486,702.219082,11-03-2023,Bank C,0,33,25-34,,,
538.8738414,326.2952657,539.2279427,591.6493275,565.2858662,18-08-2020,Bank B,0,75,65+,,,
642.5540115,940.2881002,388.7775201,301.1514135,38.43491103,08-10-2019,Bank A,0,34,25-34,,,
147.0730569,106.2498159,335.4441869,609.9907288,46.33389113,28-02-2020,Bank A,0,34,25-34,,,
727.6650045,397.43295,963.5045158,568.3849752,771.3623124,05-05-2021,Bank E,0,51,45-54,,,
861.1812323,888.8463013,518.4617497,396.7425584,560.5149897,27-09-2019,Bank C,0,59,55-64,,,
402.0704016,240.7149693,323.9198272,232.7698562,269.4376306,03-06-2019,Bank B,0,79,65+,,,
93.60773724,426.4627207,235.2839066,448.3665524,792.1982342,05-09-2020,Bank B,0,28,25-34,,,
448.3123532,954.6118707,147.8368945,850.2649908,248.2581141,17-10-2023,Bank A,0,52,45-54,,,
933.9334509,227.1479264,746.961786,62.11790086,629.8134372,23-10-2020,Bank E,0,79,65+,,,
218.6742179,670.1725416,635.8293376,923.6958797,626.6764306,24-03-2019,Bank A,0,51,45-54,,,
